restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt
32,4,1,21,17,9,0.6283956764605546,0.6229378023878448,16.63213193865218
178,4,1,21,19,0,0.6039518426568226,0.51461567717679,16.307293271628843
135,6,2,15,13,2,0.7223985635028947,1.765666807363084,15.464220334355185
93,5,2,23,1,9,0.7569423841926239,4.613000166541751,10.133058694827323
8,7,3,9,2,13,0.6964118929343703,4.556649116615073,22.614759260460282
65,4,4,20,13,11,0.6258418592345284,2.8344287561067856,24.813153384254477
57,5,4,16,6,6,0.8119452363346711,2.989565920128302,22.217717887369815
67,6,2,0,14,6,0.7093277279828567,1.9940360509273498,19.667314330218996
187,7,3,17,16,1,0.9184148619454249,1.5968149791251443,25.553564456472824
72,6,1,9,0,2,0.6032210486501125,4.168498343954532,2.2849029039752327
54,2,2,20,8,14,0.9370108205150441,0.9783268722483864,13.72911541614264
67,7,4,3,13,6,0.9819014715783828,2.693094668953861,31.89279882160342
51,5,4,0,15,11,0.8864540252614278,3.35478766773688,30.070292379924012
97,4,4,3,12,5,0.8934576261050267,0.9665613066696315,20.05638090397809
92,4,1,3,5,12,0.9734249246410933,2.838231929625558,10.23968185919307
8,5,4,3,0,6,0.6836285141201397,3.0988457956059943,19.045456496550297
162,5,1,16,3,9,0.9978262272834306,3.8412322722831416,6.187063603862207
35,5,1,8,2,8,0.9093924813514167,1.5567622211638978,3.7912552338505208
96,3,1,18,16,7,0.8906282833311174,1.8199737648084122,11.50084552792911
88,7,2,12,1,5,0.7444362315981171,3.0628451598486506,11.532487877218703
78,4,1,3,18,11,0.8183109941622442,4.924068844917263,20.008190184669164
32,7,3,4,19,13,0.8615671153093387,1.4787193226905149,37.035369891698686
120,6,4,12,7,3,0.8481371445268864,4.936567222055588,21.384839817568473
46,4,2,22,14,13,0.8819938553910323,3.7145413987451654,19.367627507141176
144,3,4,15,5,12,0.6329526956313642,4.217369313335104,16.280378993392095
196,5,1,21,19,9,0.7422593731326788,0.9033857070635265,19.377871452009703
165,2,2,4,1,8,0.7736000066381908,1.8518908434378452,6.812591324687356
182,5,3,7,14,6,0.7042517191499866,0.7598132584294147,20.238328584830604
142,5,1,15,19,4,0.6690509081076895,2.1719614775142886,14.819610425805816
55,3,4,0,11,1,0.6555709919651451,4.915803469640234,15.102816913081009
176,7,3,22,2,8,0.746553356902634,0.9737287799285231,22.967399249793143
7,4,1,5,9,13,0.7973766802250264,3.0306775206703978,12.197665274808639
74,5,3,10,13,6,0.6251905760586642,0.5273178026621554,18.44690040608952
7,4,1,15,13,8,0.9785832378362198,3.707072672198282,15.648878784536043
161,1,2,4,2,10,0.9060973291443033,1.3873671156741847,6.98239170597783
151,6,1,15,0,8,0.8923407092741866,1.083130417061433,4.689545161206162
85,7,2,6,19,9,0.6691442099954907,2.0165801547235445,26.374397258749884
147,4,1,18,0,4,0.8415203072048756,3.969699340725417,5.140294111510251
112,2,1,0,1,6,0.811889978723467,0.9797588884004487,3.7637110832235483
125,6,4,8,18,4,0.9929875383146776,1.5342754810941293,32.739178644214775
147,2,3,17,9,14,0.8990687080320632,0.5380898972778929,16.512518878343684
36,5,3,12,3,2,0.8303047534864925,4.857866882130281,13.75038146517264
29,6,3,14,3,9,0.9403250665880489,3.1646551999498875,19.227118010343215
188,4,1,2,12,7,0.6620377083442838,3.7395483637311475,12.847713311685174
82,6,1,23,8,7,0.6060866118763909,3.4312242702020654,13.643962794205462
2,5,1,9,6,8,0.8760933333658092,1.1496405149135347,9.548649143940677
129,3,2,8,15,10,0.639324584094895,3.1772297254729733,19.42041736759017
47,7,2,12,17,13,0.6461734559934037,1.0913701781356795,27.23152833909445
197,2,4,15,2,11,0.8978722905698122,2.3055640428340753,11.515380212336556
148,5,1,2,19,5,0.7082139376535956,3.0603341116638187,15.867496309410773
11,3,3,21,19,1,0.8514524862275572,3.0149650134597015,16.799719430712383
130,6,3,22,9,2,0.9669627704370993,1.0358304169223342,19.504113495256156
195,6,4,14,15,12,0.7265898126551433,0.6549618634093498,34.77302722914885
119,5,3,16,2,10,0.6868576631359675,4.092054412432162,17.835083066878973
140,4,4,13,10,11,0.6426251534964207,3.766650966482024,21.585805680235264
20,6,1,6,9,9,0.6521849445678904,0.8681850705413212,10.19777537898
5,4,3,19,15,10,0.624889078151537,1.0733698346069904,23.829738211651804
37,4,1,15,7,14,0.635056951531896,4.516626993753292,18.4958226478635
166,7,2,20,8,5,0.7728018355236616,3.96108005729801,16.402673924140235
137,4,3,7,14,0,0.7283460180095879,4.982721332975034,15.616081288373616
53,1,2,3,2,13,0.8826243257291992,1.6429435214225976,9.175803765316193
172,7,3,19,3,1,0.9480966632988007,2.695113449909667,15.48204047923524
99,3,1,23,12,7,0.9139092812569537,1.5640680922806005,14.264578147141087
86,3,4,14,11,10,0.8122549026662609,3.3026006231478937,20.40011058273455
108,6,1,4,8,7,0.6409768464930613,1.0193640759109308,11.764822503091612
24,6,1,12,13,5,0.8839069135766213,1.072594277343649,11.783955713809647
81,4,1,5,18,2,0.7451314898907494,0.8234955113230519,15.273875014864865
158,7,3,4,6,13,0.634260157566164,3.6211373701887513,24.74308507858213
120,7,4,16,15,1,0.9369865628850502,2.7233265984494306,31.444456242003525
59,1,2,6,19,12,0.7352866068730022,3.279790473595835,18.32760547611857
128,4,1,5,4,5,0.6872995330046285,4.456854709652115,9.308249172506244
114,1,3,1,9,0,0.9485808258475372,3.8314781813991137,6.220793710383753
115,4,2,10,17,13,0.960853547378802,2.5777531317501094,27.410988971278435
14,2,1,6,10,9,0.7355883348766239,4.929601947774019,11.738766388447026
9,2,2,21,6,5,0.7419205677125493,2.5531524551388793,8.108698885298576
40,5,1,20,13,8,0.8318514110332577,1.0060280295508994,13.358207037819565
194,4,2,7,19,6,0.8933765975242632,4.966946362637222,20.76658787548543
25,7,2,4,17,8,0.6252596807627454,0.6026932850668129,23.416264448968704
103,6,4,17,10,1,0.8373374628753887,2.974476017694885,22.476917852031477
22,3,4,21,11,10,0.9811280247134326,1.8909296991486917,18.300374527264577
4,5,1,15,17,13,0.7048375588719815,2.7659846795764316,18.906017011242334
154,6,3,13,1,4,0.9635308856387735,3.014208286675347,19.572506274285338
186,2,4,11,0,8,0.9800673363052375,1.5804315332531942,9.024811411835707
29,4,2,16,9,6,0.7076614563884359,3.0058644008176785,12.062666295431915
109,5,4,4,0,8,0.9016807463541402,3.9022750040249186,20.374225773552798
98,4,4,13,5,13,0.695510003327824,1.6992942675979925,21.285998562211642
37,2,1,5,6,10,0.895044464692853,2.225417599912582,10.999437933438815
75,5,4,14,16,5,0.9189679885155304,1.7070921192382607,30.085579625588732
70,2,4,6,8,14,0.6988822814842598,4.192518789446911,13.818713911935827
146,1,2,13,6,6,0.8863478174332939,3.762420166443185,1.677113820233025
128,2,4,17,16,9,0.9248418155456359,4.420383967482833,22.63325424867367
85,7,2,0,2,4,0.7434315488427647,1.2652245180574668,11.538492051799558
42,7,4,5,15,5,0.6670811103958908,0.831108371718882,29.16881794121626
100,4,4,2,4,0,0.6367858269270054,1.0372257673640302,12.876702469887965
41,3,3,4,19,0,0.8301526814439768,1.2245824977090638,15.004472916752187
166,2,4,11,17,1,0.9912392477262852,2.8988719730366106,13.572486864217913
34,6,2,10,0,10,0.9291801280088865,4.869104316632442,14.453126631095872
17,7,2,12,3,13,0.7743358555738211,2.1075593747755192,17.23253421706477
165,3,1,15,10,3,0.8146483611419835,4.813287212120923,5.034957586207047
153,1,1,17,19,10,0.7118111541647276,0.6719035774513087,15.841457894245039
122,5,3,16,8,8,0.6652263469440254,4.670924912665963,17.767243919184757
76,5,2,16,7,6,0.7928324632929094,1.3151867328723703,13.115639672427239
87,7,2,10,7,5,0.785400626466874,4.60613743573707,15.944989633966463
117,3,2,19,4,14,0.8087719811215041,0.7530234355195753,14.273420606047438
106,7,3,9,11,0,0.9811218342255763,4.7669875137276465,20.426980498274794
86,5,2,15,0,4,0.8415581200579089,1.4035921894348737,9.71245053997533
27,2,1,1,14,10,0.8423087346489495,1.8622132703292231,10.12515108596705
57,3,3,16,17,11,0.6512099051444307,2.7092405484633115,23.395109527190467
31,4,1,21,5,12,0.9985955464707281,2.2132439655596383,12.800669558522818
134,2,1,19,9,3,0.9091379776938674,3.5038758616841745,6.221253794747249
168,2,3,9,13,4,0.950881337637602,4.886634952625348,11.061056858226763
98,2,4,12,7,10,0.7657201647323977,3.228919208622233,11.91335789560577
12,4,4,11,2,8,0.80085123831425,3.7466843424644716,16.347323449260276
53,1,1,14,18,11,0.8088335236649106,0.8960236263756567,17.91447679091094
199,6,4,6,11,2,0.677637815715842,3.325155930815024,24.593168043939357
138,7,2,21,11,3,0.8757956625307828,2.542323996708859,19.771293167699753
173,5,3,20,14,7,0.9611906894469826,4.486020610638327,19.674851150892266
145,7,1,12,6,2,0.6654823272553676,2.246949948393959,8.16594951259244
154,3,2,11,3,12,0.6345273093944658,3.557543648224636,11.24375331230944
190,1,4,11,8,2,0.8952875622161369,1.526691777165856,7.642214624063623
122,3,2,1,15,12,0.7092807326691928,1.6671764008588819,17.715918201243603
46,7,4,4,12,8,0.8495450166469317,2.192550939150231,34.394196579278834
64,5,1,1,3,4,0.8783033351968723,1.8682859187792622,8.568080923086715
130,4,2,22,8,9,0.7287643054327287,1.6424547772553368,13.892830502339708
54,7,3,19,17,0,0.9260578389703138,0.7235091765536419,24.10689090433242
107,2,1,12,14,6,0.8199955928456868,4.265358492886065,10.159178645274647
193,7,2,2,14,6,0.9475997631807211,0.7893568890107794,22.773583718237685
51,2,2,10,5,14,0.905317421023579,4.493144820213354,10.059333931734265
181,4,4,15,10,5,0.9474302528149815,1.0645942508062711,16.482359366498528
36,7,1,0,7,5,0.6080645528471577,0.7936778167819656,8.459554326698608
115,1,1,18,16,2,0.6974025042954379,3.0335214379131368,11.33914648521984
26,1,1,10,16,2,0.6360031761783754,2.760988066586248,7.397275152930522
29,3,1,8,17,9,0.7768332068757396,2.710555559743483,14.748491207959814
149,4,4,13,3,10,0.9559840486461273,3.08526947375629,17.892349164607246
11,1,3,8,14,8,0.7870161049067477,1.7917547275362007,9.861757600840894
40,7,1,6,1,0,0.9398852178321576,3.48327173043325,4.684774782784108
11,4,4,15,1,6,0.7308712952077272,2.7608099886823245,14.289120080393605
164,5,3,2,9,12,0.735828029122101,2.006345601307964,18.113733117657535
113,2,3,18,2,11,0.958224692130751,4.219253001413277,9.974001916066461
187,7,4,3,7,10,0.7703268586046806,3.7747449334701955,30.85094829322564
39,2,1,6,19,9,0.9159061951178665,2.2712465387507987,16.037541068231693
54,2,3,22,6,6,0.6946574191527606,4.314280033529927,11.01930814464737
98,4,1,11,11,7,0.9795203318710541,4.641162125502984,11.857194568198732
55,4,1,17,18,5,0.8298312986122285,2.915898201879631,16.300641630899975
111,3,2,4,14,7,0.9037294274313608,1.4672860257061435,13.000816733073215
152,2,1,22,13,0,0.6358062799179541,4.621064704461441,5.334733822358249
150,3,2,22,15,0,0.7970656903322115,1.3526582904298274,9.88322539936063
69,2,3,21,13,8,0.9604153990936093,0.7179045188777111,13.05485246805441
56,3,4,9,2,11,0.9508154516173218,1.9736915399290889,18.442281403955654
33,3,2,11,17,3,0.618725582893691,3.7713485500746793,13.655924077567587
36,5,4,7,5,2,0.7214793876515787,4.654733388590973,17.5134993735152
148,3,3,18,16,5,0.777328002591632,3.3677854106649794,17.276723333022748
81,4,1,14,13,9,0.6689059257423152,4.78327346134997,13.448692166039615
190,3,3,0,13,11,0.8919993243959881,0.9156687767415348,22.346421463283104
109,2,4,2,19,12,0.6738047982394846,0.7733917831460903,19.001180638762104
154,3,3,17,12,11,0.7386558777479545,3.2188637783464884,22.793431711073985
194,1,1,17,2,8,0.8653122547431273,4.847523451217397,4.558763916899915
73,6,3,1,12,9,0.792835737809792,2.762245890296258,26.437299825798753
40,2,1,4,1,10,0.8954284154539576,0.7318185167268731,5.449881278984666
17,1,2,0,8,3,0.9844831604891439,1.4954839523485528,7.561571882024857
129,2,4,9,12,8,0.646618675086079,1.601568078870968,14.418043468737046
61,4,1,19,7,14,0.8838270865592244,2.020357081116275,9.922400285454664
171,6,1,9,15,4,0.6921376622528458,0.6962152261379568,19.60196671088663
104,6,3,4,2,12,0.7657906909630277,4.572017152240623,23.895361735486592
42,4,2,17,12,6,0.6131450903180559,2.8200377512467285,13.266153110103925
25,6,1,20,3,2,0.6543629529170796,3.5191885682934907,7.724368399634766
39,4,2,14,17,2,0.7279109156195599,0.8022777660275404,18.459931997712175
35,1,2,19,1,11,0.736794322115194,0.7435196051164223,7.5467878354855
131,5,3,7,19,2,0.9598340865848383,3.1391049741824624,22.0636766952425
108,2,1,16,14,7,0.896725163706606,4.492832047268936,15.755548311151625
172,4,3,11,16,13,0.9888731872748164,2.8781690043179617,25.0975788730404
179,2,4,20,9,5,0.8396286041340962,4.450186276565322,10.764935460213673
102,1,4,11,0,8,0.6966854928365271,4.149460728748577,5.032856412050531
98,5,1,0,5,8,0.7310620119686572,0.8413420360771433,7.397922066814902
12,1,2,3,2,7,0.7279343693167868,1.4088086347356046,4.6293375584687855
19,6,1,7,18,0,0.7305977310653007,3.459698011199041,13.859313708934405
101,2,1,0,6,5,0.8691856692447262,2.495756221475187,7.472353893247491
44,7,4,14,12,3,0.8123231712361665,1.8081491614111425,30.95664997513254
187,5,4,17,12,3,0.7541696712346577,2.383852352215906,23.968339229968706
49,6,2,0,16,2,0.6596359074914866,2.5033984082178544,19.60352612754888
189,5,2,10,0,11,0.6088556651768583,4.597485128697184,14.368822180475274
17,6,1,22,13,8,0.687533871035077,0.9655622766722887,14.773256770502437
74,1,3,1,2,1,0.6429885615874725,1.7587883606342676,-1.9721006499359444
57,4,1,0,13,0,0.9141780123408958,2.9190416746222128,13.39357988021575
55,2,2,11,0,13,0.6449991831255542,3.6422911698376623,6.58852189057003
47,3,3,15,15,14,0.8896912949227345,3.3378678003165962,22.811550692431766
12,3,4,21,9,9,0.7542634759104331,4.737392319818275,17.310230546887983
62,1,2,21,12,2,0.6293513558975103,4.080240161687629,11.337359218274699
80,2,2,9,3,12,0.9250920197726343,3.0068457888849363,7.226432730403031
83,2,3,17,8,14,0.8318522280946453,1.4660721125307838,13.51472454660778
8,1,2,14,13,3,0.6943046051454292,2.5289340413100794,8.515857141043043
149,2,2,16,3,3,0.9578724697330672,3.6202200988751483,5.692846855446804
81,4,2,9,9,5,0.6181033255482206,4.270829786762382,13.509867451209761
118,1,2,2,7,0,0.6807278432791052,4.818813009900743,5.568960779591701
198,4,2,20,2,0,0.9008187711223444,3.224537447620629,6.051876545233438
25,2,2,15,6,1,0.8837511721239557,2.871137152869946,7.396555443845865
89,1,2,5,9,3,0.7157086774897912,0.5796136540451674,8.966181455749252
12,2,2,2,2,6,0.6248099501411132,0.8244458111758097,9.179340695234304
143,1,4,8,1,5,0.9432312288899776,1.2024724893683012,5.101130701979948
59,2,2,10,14,14,0.7254790552279611,0.7464196903533263,17.82708387219673
154,4,4,20,8,10,0.6782853659713061,2.303884574622169,24.777446521326972
109,7,4,12,14,8,0.8064247289443909,2.015953453124925,35.58195576490832
26,4,1,17,16,6,0.9640908797129789,3.368093710407768,14.90928711232701
47,2,1,21,6,11,0.6174186311373501,2.910492985700312,6.676216025178665
32,1,4,23,19,4,0.9063216352123551,3.1818684172453686,11.419993932697295
10,3,4,21,17,5,0.8289892911754836,2.6238974132194435,21.867434076887637
16,4,2,3,14,9,0.7701796466207268,1.749817168494157,19.067490347160334
199,4,1,21,17,8,0.897632177642024,4.787713917259147,14.159162605394737
145,6,3,23,11,0,0.9863297697766529,0.8888412189206254,19.735134913786258
151,3,1,7,7,10,0.6916824844650764,4.725009497593883,8.390343884923501
26,2,4,12,1,8,0.6574589460288478,1.900571210891306,10.829440875391597
86,7,4,9,1,5,0.9651526980890788,2.8069765041528383,24.766136229998963
135,1,2,1,4,11,0.8675812309829214,0.9897904527239576,8.94832284679632
14,6,2,7,0,3,0.7751944086247864,0.8191898076695416,10.220682490944304
79,2,1,5,3,11,0.8293038281057132,2.432954519233713,6.653147803537854
117,5,2,15,5,4,0.8982455620704977,3.8376381937085515,10.780121696717211
7,7,3,17,12,12,0.9092127594822869,1.7121414989684702,30.499771644758773
137,4,3,16,18,0,0.9679576723275858,3.03056550020894,19.293914366777233
115,5,2,5,10,6,0.7707371155582491,1.7539265323526825,16.434703768218593
176,4,3,12,12,12,0.717364364007758,2.2487587740186834,21.538250906796357
72,4,3,22,7,14,0.8558657067159368,4.579008433132211,20.391168258594575
59,5,1,13,6,14,0.7662911597118122,4.351278314727137,14.985279057715283
82,7,3,20,12,12,0.8378393815795911,2.8220789453793342,27.068387120590224
116,5,4,9,0,7,0.76799431938238,1.5714753236243544,19.149505930250907
167,2,4,23,5,10,0.6611983146712698,1.3693276072986027,12.625435644103312
146,6,1,10,6,4,0.7877707006635833,4.793393088660714,9.45216526153991
187,6,2,12,15,1,0.8763671287764131,1.412224684298094,19.017738836502865
103,5,1,11,14,7,0.9197135230670599,4.136757399106426,11.157170366564392
17,2,2,8,19,9,0.7973305107186187,2.160365942909918,15.337699304940257
14,6,2,3,1,6,0.6660951560841604,4.935469314012073,10.549023587795297
159,2,2,6,15,9,0.7658750838597727,2.1567008316325453,13.707560872838215
152,2,2,23,16,8,0.9145175715366793,2.0818248120982674,14.646267055121072
108,4,2,21,14,3,0.7651437082468291,3.368586329949304,18.15447434043033
188,6,1,1,2,10,0.8786123174416889,4.826825629820687,11.599669135867265
45,6,2,6,3,8,0.8028854726712359,4.892943226083948,12.63304945296308
98,4,3,8,11,3,0.6964892500437587,3.6824276591014335,18.044788220089657
131,5,3,4,4,2,0.9184602032092297,3.8957286453635915,13.476634246204076
37,4,2,14,16,14,0.6336853816282748,3.0353097918786247,22.420127806688956
171,6,3,17,5,10,0.8099561131020603,3.9009908260954935,18.818369117254775
168,6,4,3,9,2,0.683556413697362,4.369008447367235,21.591520070516456
183,7,1,18,17,9,0.6268262514165502,2.6874288643776048,20.511044564778818
108,5,1,19,9,1,0.8011735748332995,3.2893801827354636,8.36334447289357
39,4,2,6,5,9,0.7998248623739694,2.9179251285487147,13.345544581378789
15,1,2,7,5,2,0.8827603606702883,3.0311177608790474,7.0219744667474835
120,1,4,16,19,13,0.8979002772207619,4.505215594432734,18.826599374618393
4,5,2,12,14,7,0.8911165954771587,2.100275735925066,17.658496017040687
93,4,3,23,3,10,0.7638234931667021,1.4368281152028088,18.409675492824984
153,4,4,20,15,7,0.852675914890625,2.553260496231331,23.62862673098682
141,2,3,22,7,1,0.8307780970575841,1.4363833571656932,6.2318293083666205
161,6,1,10,6,10,0.7686247024467678,2.7428019154790864,13.334114913691636
16,3,3,0,18,1,0.8388850776743972,4.565786474106764,16.34687755610279
170,7,1,1,16,1,0.978899150682505,3.27845084217115,12.096925263152624
108,5,3,16,12,9,0.6771574974725509,4.349447839863849,22.525058204963713
126,3,1,4,14,6,0.9623088383142105,1.2478591382698032,13.528754365587407
194,3,2,5,1,14,0.6213822055932793,4.5539311664172955,8.838871376752007
55,5,3,23,9,5,0.7233556851606643,3.2080422398320207,16.08841707014009
170,4,1,6,12,11,0.7152580994446113,0.642919049332159,14.309365681349757
34,5,3,20,17,10,0.8505460431523623,3.3490352987826655,23.298842557740496
158,3,4,14,10,0,0.6524899807109161,4.781286303174131,11.742874674637028
13,6,2,18,12,1,0.9529390447359015,0.8562515021391293,15.406354044545084
141,7,1,15,18,13,0.9314205633860165,3.1210525871130743,23.249299820420667
18,7,4,12,4,0,0.8608263278741111,4.619653712913716,24.654382059373056
160,6,3,4,2,14,0.7833655327168791,0.5436282575046856,20.819386878483517
96,6,4,2,18,11,0.9731824168568314,3.3391081690962046,36.11877914474549
